pt_106,"Esta armadura oferece grande resistência contra veneno e encantos leves."
pt_107,"A Armadura de Couro de Novato é ótima para iniciantes."
pt_108,"A armadura de Bran foi amaldiçoada por alguém."
pt_109,"A túnica tem a magia do Ancião Negro que aumenta a velocidade de recuperação do MP."
pt_110,"Manoplas com espírito forte."
pt_111,"As manoplas do espírito de um Elfo aquático aumentam a resistência contra ataques de água. "
pt_112,"As Manoplas de Couro de Novato são ótimas para iniciantes."
pt_113,"As manoplas do espírito do Elfo da terra aumentam a resistência aos ataques da Terra."
pt_114,"As manoplas do espírito do Elfo de fogo aumentam a resistência aos ataques de fogo."
pt_115,"As manoplas de Bran foram amaldiçoadas por alguém."
pt_116,"As manoplas com o sangue de um Ogro aumentam a FOR."
pt_117,"As manoplas com o espírito do Elfo de Vento aumentam a resistência aos ataques de vento. "
pt_118,"Estas botas são levemente resistentes ao Pergaminho do Encantamento da Armadura."
pt_119,"As Sandálias de Couro de Novato são ótimas para iniciantes."
pt_120,"As botas de Bran estão sob a maldição de alguém."
pt_121,"As sandálias com a magia do Ancião Negro aumentam a velocidade de recuperação do MP."
pt_122,"A bola de cristal utiliza o espírito do poder mágico de Balrog para aumentar o máximo de MP. "
pt_123,"Tem alto poder de defesa contra magia leve de flecha."
pt_124,"O escudo tem alta defesa contra magia leve."
pt_125,"Este escudo pode proteger o corpo inteiro e tem uma forte defesa contra projéteis. Ele requer o uso das duas mãos, impedindo o usuário de carregar outras armas."
pt_126,"O Escudo de Couro de Novato é bom para iniciantes."
pt_127,"O escudo é feito por Elfos e aumenta a MR"
pt_128,"Este escudo aumenta sua MR."
pt_129,"Este amuleto aumenta seu CAR."
pt_130,"Este amuleto aumenta sua DES."
pt_131,"Este amuleto aumenta levemente seu HP."
pt_132,"Este amuleto aumenta sua FOR."
pt_133,"Este amuleto aumenta sua INT."
pt_134,"Este amuleto aumenta sua SAB."
pt_135,"Este amuleto aumenta sua CON."
pt_136,"Este amuleto tem um símbolo de um esqueleto sinistro. Resistência ao Encantamento"
pt_137,"O uso disto junto com a Varinha do Polimorfo permite que você se transforme no monstro que quiser."
pt_138,"O Anel de Novato é bom para iniciantes."
pt_139,"Invoque livremente o monstro desejado usando este anel."
pt_140,"O uso disso junto com o Pergaminho de Teleporte permite que você se transfira para o lugar marcado antes."
pt_141,"Use este cinto para aumentar seu HP."
pt_142,"Use este cinto para aumentar seu HP e seu MP."
pt_143,"Use este cinto para aumentar seu MP."
pt_144,"Isto lhe confere poder e espírito mais fortes."
pt_145,"O Pergaminho de Proteção pode impedir que seu equipamento desapareça em caso de falha de Encantamento."
pt_146,"O Tomo Sagrado contém mensagens de expiação."
pt_147,"Ele contém componentes para curar todos os venenos."
pt_148,"A Flauta Mágica para invocar monstros."
pt_149,"Ambos são ótimos como presente e sacrifício."
pt_150,"Aumenta a concentração e a eficácia dos encantos, mas só funciona durante o lançamento dos encantos."
pt_151,"As ações ficarão mais rápidas por um período de tempo."
pt_152,"Recupera um pouco de HP."
pt_153,"Cura todos os venenos."
pt_154,"Recupera uma quantidade maior de HP."
pt_155,"Aja mais rápido do que com a Poção Verde por um certo período de tempo. Só funciona para cavaleiros."
pt_156,"A Poção Mágica Laranja da garrafa pode ser usada para recuperar o HP."
pt_157,"Comida Especial de Elfos. É feita a partir de uma combinação de comida de Elfos com energia das florestas. Todas as ações ficarão mais rápidas por um certo período de tempo após seu consumo. Só funciona para os elfos. "
pt_158,"\f3【內部測試物品】\n+1等級卷軸。閱讀卷軸後會升 1 等級。"
pt_159,"\f3【內部測試物品】\n-1等級卷軸。閱讀卷軸後會降 1 等級。"
pt_160,"\f3【內部測試物品】\n+10K正義值卷軸。閱讀後增加 10000 點正義值。"
pt_161,"\f3【內部測試物品】\n-10K正義值卷軸。閱讀後減少 10000 點正義值。"
pt_162,"Poção da Morte. Morra imediatamente após consumi-la."
pt_163,"Uma Varinha Velha de Ratã pode criar alguns monstros, porém eles não estarão sob seu controle. "
pt_164,"Uma varinha de madeira poderosa pode invocar relâmpagos para atacar o inimigo.  "
pt_165,"Uma Varinha de Madeira Sinistra pode transformar o alvo em um monstro aleatório ou em um monstro específico se usada em conjunto com o Anel de Mudança."
pt_166,"Uma Varinha Mágica de Cristal pode forçar o alvo a se mover a uma determinada distância. "
pt_167,"Poção antiga de recuperação de HP utilizada por pessoas da antiguidade."
pt_168,"Uma poção antiga de recuperação de HP poderosa utilizada por pessoas da antiguidade."
pt_169,"A melhor poção antiga de recuperação de HP utilizada por pessoas da antiguidade."
pt_170,"Apesar de você ficar cego temporariamente após tomá-la, poderá ver coisas especiais. "
pt_171,"A poção irá restaurar um pouco do seu poder mágico após tomá-la. "
pt_172,"Tenha menos fome após comer isto. O HP não pode ser recuperado se a pessoa estiver com fome. "
pt_173,"Acredita-se que Carne de Olho Flutuante pode aumentar sua destreza após consumi-la."
pt_174,"O lançamento de encantos nas armaduras pode fortalecer e aumentar sua defesa"
pt_175,"Destrua a armadura que está usando. "
pt_176,"O Pergaminho de Teleporte para Casa teleporta você para a aldeia mais próxima. "
pt_177,"O lançamento de encantos nas armas pode fortalecer e aumentar seu valor de ataque. "
pt_178,"Ressuscita pessoas ou monstros."
pt_179,"Um pergaminho cheio de runas estranhas que podem transformar você em monstro temporariamente. A transformação afetará sua velocidade de ataque e movimento, além de prevenir que alguns monstros ataquem você."
pt_180,"Teleporta para um lugar aleatório ou local desejado se o Anel de Teleporte também for usado. "
pt_181,"Quebre a maldição do item depois de usar isto."
pt_182,"Use para saber as funções dos itens."
pt_183,"A chave de uma porta do segundo andar para um lugar diabólico."
pt_184,"A Coleira de Filhote indica domesticação. Os animais de estimação podem ser trocados mudando de coleira."
pt_185,"Este item tem a habilidade de recuperar armas danificadas."
pt_186,"Suco de Lodo que pode corroer itens."
pt_187,"Mithril Negro Refinado utilizado para produzir itens."
pt_188,"Um Monte de Mitra Negra Bruta é utilizado para refinar um Mithril Negro."
pt_189,"A liga metálica feita de Mithril Negro é um metal com um processo de refino bem complicado."
pt_190,"Uma armadura elegante feita pelos Elfos. Ela pode ser usada para reparar as armas. "
pt_191,"O sangue do Ogro é sua fonte de poder."
pt_192,"As Asas de Elfo podem ser usadas para teleportar até a aldeia mais próxima. "
pt_193,"\f3【內部測試物品】\n召喚怪物魔杖。使用一次召喚一隻怪物。"
pt_194,"\f3【內部測試物品】\n重置技能藥水。使用一次能夠重置所有已學的技能。"
pt_195,"A Varinha de Pedra Misteriosa pode roubar o poder mágico das pessoas."
pt_196,"Uma grande habilidade dos elfos foi utilizada para criar este Elmo de Couro (Constituição)."
pt_197,"A habilidade intensa do elfo foi usada para criar este Elmo de Elfo Antigo (Destreza)."
pt_198,"O Lenço de Sangue Vermelho simboliza os cavaleiros caídos."
pt_199,"Caixa do Tesouro de Eventos. Obtenha um item raro aleatório após usá-la."
pt_200,"Um pacote abençoado com um juramento escrito para possuir o poder de Teon.\nCuidado: \nOs efeitos duram por 1 dia e não podem ser prolongados ou combinados com pacotes iguais ou similares."
pt_201,"Um pacote abençoado com um juramento escrito para possuir o poder de Teon.\nCuidado: \nOs efeitos duram por 5 dias e não podem ser prolongados ou combinados com pacotes iguais ou similares."
pt_202,"Um pacote abençoado com um juramento escrito para possuir o poder de Teon.\nCuidado: \nOs efeitos duram por 30 dias e não podem ser prolongados ou combinados com pacotes iguais ou similares."
pt_203,"Um pacote abençoado com um juramento escrito para possuir o poder de Teon.\nCuidado: \nOs efeitos duram por um tempo definido e não podem ser prolongados ou combinados com pacotes iguais ou similares."
pt_204,"Chaves feitas com Madeira do Inferno.Jax está procurando esta chave."
pt_205,"Sangue de criaturas diabólicas infectado por chaves negras."
pt_206,"寫滿詭異符文的卷軸，使用後可在一段時間內變\f=為死亡騎士。"
pt_207,"Garrafa cheia de Poção Mágica Azul que aumenta a recuperação de magia."
pt_208,"O rebanho de Pan é favorecido pelos deuses devido aos seus ossos longos especiais."
pt_209,"Madeira apodrecida originária dos espíritos das madeiras sem vida do Jardim dos Elfos."
pt_210,"O Xamã Orc Ancião lançou alguns encantos sobre este pó de osso."
pt_211,"O artefato antigo dos Orcs."
pt_212,"O artefato antigo dos Orcs parece estar quebrado."
pt_213,"Olha! É a Grande Abóbora! Isso significa que teremos doçuras especiais!"
pt_214,"Doce Torta de Abóbora! É um item de Halloween!"
pt_215,"Um artefato de Orc antigo! \nEste é um item de tarefa. "
pt_216,"A Pedra de Coração de Elfo! \nEste é um item de tarefa."
pt_217,"Uma bênção do Deus da Água!\nEste é um item de tarefa."
pt_218,"Uma carta de Attila para os Orcs! \nEste é um item de tarefa."
pt_219,"Um encanto antigo para lançar névoa! \nEste é um item de tarefa."
pt_220,"Item de Encanto de Névoa Antigo! \nUm item necessário para lançar o encanto antigo de névoa."
pt_221,"Bênção da Deusa da Lua! \nEste é um item de tarefa."
pt_222,"Asas de Elfo abençoadas. \nEste é um item de tarefa."
pt_223,"Um pergaminho mágico com runas que pode transformar você em monstro por um tempo. "
pt_224,"Um fofinho gorro do Noel\nItem do Evento"
pt_225,"Um par de meias vermelhas do Noel\nItem do Evento"
pt_226,"Um precioso Presente de Natal"
pt_227,"Um precioso Presente de Natal, com as bênçãos da Deusa da Fortuna"
pt_228,"Um mapa marcado com a localização de um tesouro.Isso também pode ser uma armadilha."
pt_229,"Um pedaço do mapa do tesouro marcado. Parece que há um grande segredo escondido nele!"
pt_230,"Um mapa marcado com um grande tesouro - acredita-se ser tudo que o líder pirata acumulou.Isso também pode ser uma armadilha."
pt_231,新年福氣袋，滿載祝福與願望。
pt_232,農歷腊月，家家戶戶都為歡度新年而制的年糕。
pt_233,一份珍貴的新年禮盒
pt_234,一份珍貴的新年禮盒，藏有幸運女神的祝福。
pt_235,新年紅爆竹，人們常常用它驅趕年獸。
pt_236,新年變形卷軸，使用後可變成特殊怪物造型。
pt_237,"Não remove maldições. Chance de reduzir o nível de melhoria do equipamento alvo."
pt_238,"Um pergaminho mágico pintado com runas pode transformar você em um monstro avançado por um período tempo. O efeito da mágica pode durar 15 min."
pt_239,"Dizem que o aparelho mágico de Merlin, perdido na Ilha prometida em refúgio, pode ser trocado por um pergaminho aprimorado vinculado"
pt_240,TEON週年慶禮包，裏面有贈予你的禮物以及幸運女神對你的祝福
pt_241,伺服器開服周年喜慶禮包，裏面包含了一些隨機的小禮物，感謝你對TEON的支持
pt_242,"Material usado na criação ou no encantamento de diferentes pergaminhos de polimorfo."
pt_243,"Teon, o Rei da Criação, pode sentir a bondade dos aventureiros na Terra de Edin e imbuiu este anel com seu grande poder."
pt_244,"Un regalo da parte di Olivia. Puoi aprire questa scatola regalo e ricevere risorse ogni volta che il tuo personaggio raggiunge un certo livello."
pt_245,"L'isola del cielo è stata contaminata da un'aura malefica. Olivia ha inviato un segnale di emergenza a Edin nella speranza che qualcuno accorra a salvare l'isola. Usa la Luce della speranza per seguire il segnale d'emergenza e recarti presso l'isola in pericolo."
pt_246,"La luce della protezione che ricevi dopo aver pregato nel Tempio di Parth ti permette di rimanere presso l'isola del cielo. Tuttavia, col passare del tempo, la luce si affievolirà fino a sparire.\nAtenção: Zese pode enviar você para a Ilha do Céu (Conquistada)"
pt_247,"Um anel que traz esperança e paz. Se a pessoa que usar já acreditar em Teon e possuir o Juramento Mensal, ela receberá a bênção de Teon, aumentando a capacidade de carga básica máxima em 15%."
pt_248,"Arma poderosa que pertenceu a Zese. Use para repelir ataques inimigos. 
Item da Missão"
pt_249,"Limitado a missão de aprimoramento. Só pode ser usado para aprimorar a arma da missão."
pt_250,"Em nome de Maria, a Deusa da Morte, esta pedra de runa protege seu portador contra a aura profana que existe no interior da Caverna Maldita."
pt_251,"Um presente da linda deusa Eva, pode ser usado para resgatar Trajes e Quadros."
pt_252,"Um presente da linda deusa Eva, pode ser usado para resgatar Trajes e Quadros selecionados."
pt_253,"Um cristal elemental que contém a força da Água. Leve para Lia no Jardim dos Elfos para receber a bênção do Elfo da Água. Você poderá então aprender Encantos do Elemento da Água."
pt_254,"Um cristal elemental que contém a força do Vento. Leve para Lia no Jardim dos Elfos para receber a bênção do Elfo do Vento. Você poderá então aprender Encantos do Elemento do Vento."
pt_255,"Um cristal elemental que contém a força da Terra. Leve para Lia no Jardim dos Elfos para receber a bênção do Elfo da Terra. Você poderá então aprender Encantos do Elemento da Terra."
pt_256,"Um cristal elemental que contém a força do Fogo. Leve para Lia no Jardim dos Elfos para receber a bênção do Elfo do Fogo. Você poderá então aprender Encantos do Elemento do Fogo."
pt_257,"Recupera HP"
pt_258,"Recupera MP"
pt_259,"Aumenta temporariamente o MP Máximo"
pt_260,"Aumenta temporariamente o HP Máximo"
pt_261,"Um pacote abençoado com um juramento escrito para possuir o poder de Teon.\nCuidado: \nOs efeitos duram por 60 dias e não podem ser prolongados ou combinados com pacotes iguais ou similares."
pt_262,"A Deusa da Lua criou estes brincos ao coletar o luar mais puro durante a lua cheia. \nATENÇÃO: Apenas membros podem equipar."
pt_263,"As lendas contam que poeiras estelares são na verdade lágrimas da Deusa Eva."
pt_264,"A luz do sol irá expulsar as trevas em cada canto do mundo."
pt_265,"Devote-se a Teon e torne-se um Protetor do Salão da Justiça"
pt_266,"Devote-se a Teon e torne-se um Herói do Salão da Justiça"
pt_267,"Devote-se a Teon e torne-se um Sábio do Salão da Justiça"
pt_268,"Contém alguns segredos desconhecidos de Edin"
pt_269,"Um presente pela renovação da sua assinatura"
pt_270,"A Pedra de Runa da Fortuna só pode ser obtida quando a sua assinatura é renovada de forma automática e contínua. Pode ser usado para Loteria exclusiva de membros no Emissário de presentes."
pt_271,"Você convidou um novo jogador para o mundo de Teon! Bom trabalho!"
pt_272,"Seu convidado se tornou um membro assinante! Muito bem!"
pt_273,"Guia de Batalha do Caçador. Receba 5000 de Experiência quando usar"
pt_274,"Cura de venenos. Também pode curar paralisia dos Ghouls"
pt_275,"Guia de Batalha do Caçador. Receba 10000 de Experiência quando usar"
pt_276,"Guia de Batalha do Caçador. Receba 100000 de Experiência quando usar"
pt_277,"A mithril ornamentation is engraved at the back"
pt_278,"A blood ornamentation is engraved at the back"
pt_279,"This scroll can temporary protect a weapon with an enchantment level below 12. When the enchanting process failed on a protected weapon, the weapon will not disappear, and the enchantment level will be lowered randomly from 1 to 3 levels.\nNotice: the protection state will disappear after one enchantment (even if it succeeded), or when the weapon is transferred"
pt_280,"A sword orderred by Gol \nQuest item"
pt_281,"Toxic substains extracted from a scorpien.\nQuest item"
pt_282,"Medicine for Granny Olan\nQuest item"
pt_283,"Skin of a lizardman, good leather for a warm jacket\nQuest item"
pt_284,"This pass is needed to enter Sandwood Castle\nQuest item"
pt_285,"An arrow with toxic substains applied at the tip\nQuest item"
pt_286,"A spear with toxic substains applied at the tip\nQuest item"
pt_287,梅林大法師研制的神秘魔法藥水，可重置50等後的獎勵屬性點，每個角色僅可重置3點。
pt_288,保護飾品在強化時，若是超過安定值並且強化失敗，飾品裝備的強化等級歸0，裝備不會被銷毀。
pt_289,NULL
pt_290,NULL
pt_291,NULL
pt_292,NULL
pt_293,NULL
pt_294,NULL
pt_295,NULL
pt_296,NULL
pt_297,NULL
pt_298,NULL
pt_299,NULL
pt_300,NULL
pt_301,NULL
pt_302,NULL
pt_303,NULL
pt_304,NULL
pt_305,NULL
pt_306,NULL
pt_307,NULL
pt_308,NULL
pt_309,NULL
pt_310,NULL
pt_311,NULL
pt_312,NULL
pt_313,NULL
pt_314,NULL
pt_315,NULL
pt_316,NULL
pt_317,NULL
pt_318,NULL
pt_319,NULL
pt_320,NULL
pt_321,NULL
pt_322,NULL
pt_323,NULL
pt_324,NULL
pt_325,NULL
pt_326,NULL
pt_327,NULL
pt_328,NULL
pt_329,NULL
pt_330,NULL
pt_331,NULL
pt_332,NULL
pt_333,NULL
pt_334,NULL
pt_335,NULL
pt_336,NULL
pt_337,NULL
pt_338,NULL
pt_339,NULL
pt_340,NULL
pt_341,NULL
pt_342,NULL
pt_343,NULL
pt_344,NULL
pt_345,NULL
pt_346,NULL
pt_347,NULL
pt_348,NULL
pt_349,NULL
pt_350,NULL
pt_351,NULL
pt_352,NULL
pt_353,NULL
pt_354,NULL
pt_355,NULL
pt_356,NULL
pt_357,NULL
pt_358,NULL
pt_359,NULL
pt_360,NULL
pt_361,NULL
pt_362,NULL
pt_363,NULL
pt_364,NULL
pt_365,NULL
pt_366,NULL
pt_367,NULL
pt_368,NULL
pt_369,NULL
pt_370,NULL
pt_371,NULL
pt_372,NULL
pt_373,NULL
pt_374,NULL
pt_375,NULL
pt_376,NULL
pt_377,NULL
pt_378,NULL
pt_379,NULL
pt_380,NULL
pt_381,NULL
pt_382,NULL
pt_383,NULL
pt_384,NULL
pt_385,NULL
pt_386,NULL
pt_387,NULL
pt_388,NULL
pt_389,NULL
pt_390,NULL
pt_391,NULL
pt_392,NULL
pt_393,NULL
pt_394,NULL
pt_395,NULL
pt_396,NULL
pt_397,NULL
pt_398,NULL
pt_399,NULL
pt_400,NULL
pt_401,NULL
pt_402,NULL
pt_403,NULL
pt_404,NULL
pt_405,NULL
pt_406,NULL
pt_407,NULL
pt_408,NULL
pt_409,NULL
pt_410,NULL
pt_411,NULL
pt_412,NULL
pt_413,NULL
pt_414,NULL
pt_415,NULL
pt_416,NULL
pt_417,NULL
pt_418,NULL
pt_419,NULL
pt_420,NULL
pt_421,NULL
pt_422,NULL
pt_423,NULL
pt_424,NULL
pt_425,NULL
pt_426,NULL
pt_427,NULL
pt_428,NULL
pt_429,NULL
pt_430,NULL
pt_431,NULL
pt_432,NULL
pt_433,NULL
pt_434,NULL
pt_435,NULL
pt_436,NULL
pt_437,NULL
pt_438,NULL
pt_439,NULL
pt_440,NULL
pt_441,NULL
pt_442,NULL
pt_443,NULL
pt_444,NULL
pt_445,NULL
pt_446,NULL
pt_447,NULL
pt_448,NULL
pt_449,NULL
pt_450,NULL
pt_451,NULL
pt_452,NULL
pt_453,NULL
pt_454,NULL
pt_455,NULL
pt_456,NULL
pt_457,NULL
pt_458,NULL
pt_459,NULL
pt_460,NULL
pt_461,NULL
pt_462,NULL
pt_463,NULL
pt_464,NULL
pt_465,NULL
pt_466,NULL
pt_467,NULL
pt_468,NULL
pt_469,NULL
pt_470,NULL
pt_471,NULL
pt_472,NULL
pt_473,NULL
pt_474,NULL
pt_475,NULL
pt_476,NULL
pt_477,NULL
pt_478,NULL
pt_479,NULL
pt_480,NULL
pt_481,NULL
pt_482,NULL
pt_483,NULL
pt_484,NULL
pt_485,NULL
pt_486,NULL
pt_487,NULL
pt_488,"Efeito(s) do conjunto: Transformar em um Cavaleiro da Morte. CA -4, Recuperação HP -7"
pt_489,"Efeito(s) do conjunto: Transformar no Bran. CA -4, Recuperação HP -7"
pt_490,"Efeito(s) do conjunto: CA -3"
pt_491,"Efeito(s) do conjunto: CA -3"
pt_492,"Efeito(s) do conjunto: CA -1, HP +5"
pt_493,"Efeito(s) do conjunto: CA -3"
pt_494,"Efeito(s) do conjunto: CA -2, HP +10"
pt_495,"Efeito(s) do conjunto: MP +50"
pt_496,"Efeito(s) do conjunto: CA -3"
pt_497,"Efeito(s) do conjunto: CA -2, MR +10"
pt_498,"Com meu escudo e minha legião, eu sirvo e protejo minha terra!\n- Juramento do Cavaleiro Escarlate.\nEfeito(s) do conjunto: CA -2, MR +10"
pt_499,"Lâmina de Esperança de Paz. "
pt_500,"Um par de manoplas de couro feitas por um elfo artesão."
pt_501,"Ao utilizar este Elmo, você pode usar o Encantamento Poderoso, criar um Arma Mágica e Detecção"
pt_502,"O Cristal Misterioso entalhado com escrituras élficas antigas tem poderes mágicos incríveis! \nCategoria: Nível 4. Habilidade (Classe) \nEfeito: Chance de reduzir a CA do alvo em 50%, de acordo com seu próprio nível. \nRequisito de aprendizado: \nElfo: Nível 40"
pt_503,"É um cajado horrível que pode confundir as pessoas. O Beleth foi tentado pelo cajado enquanto praticava magia negra secretamente, tornando-se extremamente diabólico. A recuperação de MP será aumentada. "
pt_504,"Para lutar contra a invasão dos orcs, o ferreiro mestre dos elfos encontrou este material precioso na colina do Dragão e forjou com sucesso o Rompedor de Malha, que causa dano adicional aos mortos-vivos."
pt_505,"O Pergaminho Misterioso com poder extraordinário que pode fortalecer itens de fogo. "
pt_506,"Crocante, delicioso e nutritivo, ele promove a circulação sanguínea após seu consumo. "
pt_507,"Botas fantásticas de aventura que o permitem respirar livremente embaixo d'água."
pt_508,"Uma lanterna comum que pode iluminar grandes áreas."
pt_509," O manto é feito de óleo de pele e é muito durável."
pt_510,"O Tomo Real tem os registros da sabedoria de todos os reis. \nCategoria: Nível de habilidade 1 (Classe) \nEfeito: Convoca os membros da mesma guilda para sua posição atual. \nRequisito de aprendizado: \nRealeza: Nível 30 "
pt_511,"Uma chave de cobre."
pt_512,"Esmeralda de Alta Qualidade."
pt_513,"Uma fruta curvada com uma polpa macia. Ela o permite aliviar a pressão e acalmar. "
pt_514,"Coleira de Filhote para animais domesticados."
pt_515,"Aumenta eternamente sua constituição após usar isto."
pt_516,"Quando utilizado, o Anel Mágico Especial com o Coração de Água Azul aumenta a defesa contra ataques de água."
pt_517,"Safira Perfeita."
pt_518,"Diamante comum."
pt_519,"A adaga com a bênção da magia da sorte tem chance de causar um grande dano ao alvo."
pt_520,"Este Registro de Mago Raro tem propriedades mágicas. \nCategoria: Nível de habilidade 2 (Classe) \nEfeito: Ressuscita o alvo morto e recupera totalmente o HP do alvo. \nRequisito de aprendizado: \nMago: Nível 32"
pt_521,"Pedras de Cristal originárias das bênçãos da Deusa da Lua com atributos de água. \nCategoria: Nível de habilidade 5 (Classe) \nEfeito: Tem chance de reduzir 50% do efeito de cura de um alvo por um período de tempo. \nRequisito de aprendizado: \nMago: Nível 50"
pt_522,"Um elmo de ferro comum."
pt_523,"Um Machado de Prata Refinado. Causa dano adicional aos mortos-vivos."
pt_524,"Apesar de Camelot não existir mais, as pessoas ainda têm esperança de uma nova era em Camelot. 。"
pt_525,"Esta Escritura Antiga Rara de Mago tem poderes mágicos especiais. \nCategoria: Nível de habilidade 2 (Classe) \nEfeito: Ressuscita o morto e recupera totalmente o HP. \nRequisito de aprendizado: \nMago: Nível 32 "
pt_526,"Uma vela Comum que ilumina uma área pequena."
pt_527,"O anel de ouro deslumbrante e brilhante aumenta a MR ao ser usado. "
pt_528,"Vinho de fruta fermentado por um processo natural com um sabor doce e puro. "
