es_158,"\f3【內部測試物品】\n+1等級卷軸。閱讀卷軸後會升 1 等級。"
es_159,"\f3【內部測試物品】\n-1等級卷軸。閱讀卷軸後會降 1 等級。"
es_160,"\f3【內部測試物品】\n+10K正義值卷軸。閱讀後增加 10000 點正義值。"
es_161,"\f3【內部測試物品】\n-10K正義值卷軸。閱讀後減少 10000 點正義值。"
es_162,"Poción de muerte. Mueres inmediatamente después de beberla."
es_163,"Una antigua varita de caña que puede crear algunos monstruos, pero no bajo tu control. "
es_164,"Una poderosa varita de madera que puede invocar rayos para atacar al enemigo.  "
es_165,"Una antigua y extraña varita de madera que puede convertir al objetivo en un monstruo aleatorio o en un monstruo determinado si se usa junto con el anillo de la transformación."
es_166,"Una varita de cristal mágica que puede obligar al objetivo a moverse dentro de una determinada distancia. "
es_167,"Poción de recuperación de PS ancestral que usaban los pueblos antiguos."
es_168,"Una poción de recuperación de PS ancestral y poderosa que usaban los pueblos antiguos."
es_169,"La ancestral poción de recuperación definitiva de PS que usaban los pueblos antiguos."
es_170,"Aunque quedarás temporalmente ciego después de beberla, podrás ver cosas especiales. "
es_171,"Esta poción restablece parte de tu poder mágico después de beberla. "
es_172,"Tendrás menos hambre después de comer esto. Los PS no se pueden recuperar cuando una persona tiene hambre. "
es_173,"Se dice que la carne de ojo flotante aumenta tu destreza después de comerla."
es_174,"Lanzar hechizos sobre una armadura puede fortalecer y aumentar su defensa."
es_175,"Destruye la armadura que llevas puesta. "
es_176,"El pergamino del teletransporte te traslada a la aldea más cercana. "
es_177,"Lanzar hechizos sobre las armas puede fortalecer y aumentar su valor de ataque. "
es_178,"Resucita a personas o monstruos."
es_179,"Un pergamino lleno de runas de aspecto extraño que pueden transformarte temporalmente en un monstruo. La transformación afecta a tu velocidad de ataque y movimiento, e impide que algunos monstruos tomen la iniciativa para atacarte."
es_180,"Te teletransporta a un lugar aleatorio, o a uno determinado si se usa junto con el anillo del teletransporte. "
es_181,"Rompe la maldición del objeto después de usarlo."
es_182,"Úsalo para conocer las funciones de cada objeto."
es_183,"La llave de la puerta del segundo piso de un lugar maléfico."
es_184,"El collar de mascota indica domesticación. Las mascotas se pueden intercambiar cambiando los collares."
es_185,"Este objeto tiene la habilidad de recuperar armas dañadas."
es_186,"Zumo de baba que puede carcomer objetos."
es_187,"Mithril oscuro refinado que se usa para fabricar objetos."
es_188,"Un montón de mitral oscuro y tosco que se usa al refinar mithril oscuro."
es_189,"La aleación creada con mithril oscuro es un metal con un proceso de refinado muy complicado."
es_190,"Una placa elegante fabricada por los elfos. Puede reparar armas. "
es_191,"La sangre de ogro es la fuente del poder de los ogros."
es_192,"Alas de elfo que se pueden usar para teletransportarse a la aldea más cercana. "
es_193,"\f3【內部測試物品】\n召喚怪物魔杖。使用一次召喚一隻怪物。"
es_194,"\f3【內部測試物品】\n重置技能藥水。使用一次能夠重置所有已學的技能。"
es_195,"Varita de gema misteriosa que puede robar el poder mágico de las personas."
es_196,"La fabulosa artesanía élfica se empleó para crear este yelmo de cuero (constitución)."
es_197,"Se usó una artesanía élfica intensa para crear este antiguo yelmo élfico (destreza)."
es_198,"La bufanda roja de sangre simboliza a los caballeros caídos."
es_199,"Caja de tesoro de evento. Obtén un objeto raro aleatorio después de usarla."
es_200,"Un paquete bendecido contiene un juramento escrito para poseer el poder de Teon.\nPrecaución: \n El efecto dura un día y no se puede ampliar ni acumular con paquetes iguales o parecidos."
es_201,"Un paquete bendecido contiene un juramento escrito para poseer el poder de Teon.\nPrecaución: \n El efecto dura 5 días y no se puede ampliar ni acumular con paquetes iguales o parecidos."
es_202,"Un paquete bendecido contiene un juramento escrito para poseer el poder de Teon.\nPrecaución: \n El efecto dura 30 días y no se puede ampliar ni acumular con paquetes iguales o parecidos."
es_203,"Un paquete bendecido contiene un juramento escrito para poseer el poder de Teon.\nPrecaución: \n El efecto dura un periodo de tiempo limitado y no se puede ampliar ni acumular con paquetes iguales o parecidos."
es_204,"Llaves hechas de madera del infierno.Jax busca esta llave."
es_205,"Sangre de criaturas malvadas infectada por las llaves negras."
es_206,"寫滿詭異符文的卷軸，使用後可在一段時間內變\f=為死亡騎士。"
es_207,"Botella llena de poción mágica azul que aumenta la recuperación mágica."
es_208,"El rebaño de Pan recibe el favor de los dioses debido a sus largos huesos especiales."
es_209,"Madera podrida que proviene de los espíritus marchitos del Jardín élfico."
es_210,"¡El chamán orco ha lanzado un hechizo de polvo de hueso!"
es_211,"Los antiguos artefactos de los orcos."
es_212,"Los antiguos artefactos de los orcos parecen haberse roto."
es_213,"¡Mira! ¡Es la Gran Calabaza! ¡Eso significa que habrá regalos especiales!"
es_214,"¡Dulce pastel de calabaza! ¡Es un objeto de Halloween!"
es_215,"¡Un antiguo artefacto orco! \n Este es un objeto de tarea. "
es_216,"¡El corazón de piedra del elfo! \n Este es un objeto de tarea."
es_217,"Una bendición del Dios del Agua. \n Este es un objeto de tarea."
es_218,"¡Una carta de Atila a los orcos! \n ¡Este es un objeto de tarea!"
es_219,"¡Un antiguo hechizo para lanzar bruma! \n Este es un objeto de tarea."
es_220,"¡Antiguo objeto de hechizo de bruma! \n ¡Un objeto necesario para lanzar el antiguo hechizo de bruma!"
es_221,"¡Bendición de la Diosa de la Luna! \n  Este es un objeto de tarea."
es_222,"Alas de elfo bendecidas. \n  Este es un objeto de tarea."
es_223,"Un pergamino mágico con runas que puede convertirte en un monstruo durante un tiempo. "
es_224,"Un mullido gorro de Papá Noel\nObjeto de evento"
es_225,"Un par de suaves calcetines rojos de Papá Noel\nObjeto de evento"
es_226,"Un precioso regalo de Navidad"
es_227,"Un precioso regalo de Navidad, con la bendición de la Diosa de la Fortuna"
es_228,"Un mapa marcado que registra la ubicación del tesoro.También puede ser una trampa."
es_229,"Un trozo del mapa del tesoro marcado. ¡Parece que oculta un gran secreto en su interior!"
es_230,"Un mapa marcado que indica un gran tesoro; se dice que es todo lo que tenía el líder pirata.También puede ser una trampa."
es_231,新年福氣袋，滿載祝福與願望。
es_232,農歷腊月，家家戶戶都為歡度新年而制的年糕。
es_233,一份珍貴的新年禮盒
es_234,一份珍貴的新年禮盒，藏有幸運女神的祝福。
es_235,新年紅爆竹，人們常常用它驅趕年獸。
es_236,新年變形卷軸，使用後可變成特殊怪物造型。
es_237,"No elimina maldiciones. Probabilidad de reducir el nivel de mejora del equipo del objetivo."
es_238,"Un pergamino mágico con runas que puede convertirte en un monstruo avanzado durante un tiempo. El efecto mágico puede durar 15 minutos."
es_239,"Se rumorea que el utensilio mágico que Meilin perdió en la Isla Prometida se puede intercambiar por un pergamino vinculado mejorado."
es_240,TEON週年慶禮包，裏面有贈予你的禮物以及幸運女神對你的祝福
es_241,伺服器開服周年喜慶禮包，裏面包含了一些隨機的小禮物，感謝你對TEON的支持
es_242,"Material que se usa en la creación o encantamiento de diferentes pergaminos de mutación."
es_243,"Teon, el Dios de la Creación, podía percibir la amabilidad de los aventureros de la Tierra de Edin, e imbuyó este anillo con su inmenso poder."
es_244,"Un regalo de Olivia. Puedes abrir esta caja regalo y recibir recursos como recompensa siempre que tu personaje alcance un determinado nivel."
es_245,"Isla del Cielo está corrompida por un aura maléfica. Olivia envió una señal de auxilio a Edin con la esperanza de que alguien acudiera a salvar la isla. Usa la Luz de esperanza para seguir la señal de auxilio y acude a la isla en peligro."
es_246,"La luz de la protección que recibes después de rezar en el Templo de Parth. Te permite permanecer en la Isla del Cielo; no obstante, a medida que pasa el tiempo, la luz se atenúa hasta desaparecer por completo.\nNota: Zese puede enviarte a la Isla del Cielo (conquistado)"
es_247,"Un anillo que trae la paz y la esperanza. Si el portador ya cree en Teon y tiene el juramento mensual, recibirá la bendición de Teon, lo que aumentará la capacidad de carga básica máxima en un 15%."
es_248,"Arma poderosa que pertenecía a Zese. Se usa para desviar ataques enemigos. 
Objeto de misión"
es_249,"Se limita a la misión de mejora. Solo se puede usar para mejorar el arma de misión."
es_250,"En nombre de Maria el Dios de la Muerte, esta piedra de runa protege a su portador del aura impía del interior de la Cueva del Mal."
es_251,"Un presente de la hermosa diosa Eva, que se puede usar para canjear trajes y marcos."
es_252,"Un presente de la hermosa diosa Eva, que se puede usar para canjear trajes y marcos seleccionados."
es_253,"Un cristal elemental que contiene la fuerza del agua. Llévaselo a Lia en el Jardín élfico para recibir la bendición del elfo de agua. Entonces podrás aprender hechizos del elemento de agua."
es_254,"Un cristal elemental que contiene la fuerza del viento. Llévaselo a Lia en el Jardín élfico para recibir la bendición del elfo de viento. Entonces podrás aprender hechizos del elemento de viento."
es_255,"Un cristal elemental que contiene la fuerza de la tierra. Llévaselo a Lia en el Jardín élfico para recibir la bendición del elfo de tierra. Entonces podrás aprender hechizos del elemento de tierra."
es_256,"Un cristal elemental que contiene la fuerza del fuego. Llévaselo a Lia en el Jardín élfico para recibir la bendición del elfo de fuego. Entonces podrás aprender hechizos del elemento de fuego."
es_257,"Recupera PS"
es_258,"Recupera PM"
es_259,"Aumenta los PM máximos temporalmente"
es_260,"Aumenta los PS máximos temporalmente"
es_261,"Un paquete bendecido contiene un juramento escrito para poseer el poder de Teon.\nPrecaución: \n El efecto dura 60 días y no se puede ampliar ni acumular con paquetes iguales o parecidos."
es_262,"La Diosa de la Luna creó estos pendientes a partir de la luz lunar más pura durante una fase de luna llena. \nNOTA: Solo los miembros pueden equiparlo."
es_263,"La leyenda dice que el polvo de estrellas es en realidad lágrimas de Eva la Diosa."
es_264,"La luz del sol ilumina la oscuridad en todos los rincones del mundo."
es_265,"Adora a Teon, y conviértete en protector del Salón de la Justicia."
es_266,"Adora a Teon, y conviértete en héroe del Salón de la Justicia."
es_267,"Adora a Teon, y conviértete en sabio del Salón de la Justicia."
es_268,"Contiene algunos secretos ocultos de Edin"
es_269,"Un regalo por renovar tu suscripción"
es_270,"La piedra de runa de la fortuna solo se puede obtener cuando tu suscripción se renueva automática y continuamente. Se puede usar para la lotería exclusiva para miembros en el emisario de regalos."
es_271,"¡Has invitado a un nuevo jugador al mundo de Teon! ¡Buen trabajo!"
es_272,"¡Tu invitado acaba de adquirir una suscripción! ¡Hurra!"
es_273,"Guía de batalla del cazador. Obtén 5000 de experiencia al usarlo."
es_274,"Cura el veneno. También puede curar la parálisis de los necrófagos."
es_275,"Guía de batalla del cazador. Obtén 10000 de experiencia al usarlo."
es_276,"Guía de batalla del cazador. Obtén 100000 de experiencia al usarlo."
es_277,"A mithril ornamentation is engraved at the back"
es_278,"A blood ornamentation is engraved at the back"
es_279,"This scroll can temporary protect a weapon with an enchantment level below 12. When the enchanting process failed on a protected weapon, the weapon will not disappear, and the enchantment level will be lowered randomly from 1 to 3 levels.\nNotice: the protection state will disappear after one enchantment (even if it succeeded), or when the weapon is transferred"
es_280,"A sword orderred by Gol \nQuest item"
es_281,"Toxic substains extracted from a scorpien.\nQuest item"
es_282,"Medicine for Granny Olan\nQuest item"
es_283,"Skin of a lizardman, good leather for a warm jacket\nQuest item"
es_284,"This pass is needed to enter Sandwood Castle\nQuest item"
es_285,"An arrow with toxic substains applied at the tip\nQuest item"
es_286,"A spear with toxic substains applied at the tip\nQuest item"
es_287,梅林大法師研制的神秘魔法藥水，可重置50等後的獎勵屬性點，每個角色僅可重置3點。
es_288,保護飾品在強化時，若是超過安定值並且強化失敗，飾品裝備的強化等級歸0，裝備不會被銷毀。
es_289,NULL
es_290,NULL
es_291,NULL
es_292,NULL
es_293,NULL
es_294,NULL
es_295,NULL
es_296,NULL
es_297,NULL
es_298,NULL
es_299,NULL
es_300,NULL
es_301,NULL
es_302,NULL
es_303,NULL
es_304,NULL
es_305,NULL
es_306,NULL
es_307,NULL
es_308,NULL
es_309,NULL
es_310,NULL
es_311,NULL
es_312,NULL
es_313,NULL
es_314,NULL
es_315,NULL
es_316,NULL
es_317,NULL
es_318,NULL
es_319,NULL
es_320,NULL
es_321,NULL
es_322,NULL
es_323,NULL
es_324,NULL
es_325,NULL
es_326,NULL
es_327,NULL
es_328,NULL
es_329,NULL
es_330,NULL
es_331,NULL
es_332,NULL
es_333,NULL
es_334,NULL
es_335,NULL
es_336,NULL
es_337,NULL
es_338,NULL
es_339,NULL
es_340,NULL
es_341,NULL
es_342,NULL
es_343,NULL
es_344,NULL
es_345,NULL
es_346,NULL
es_347,NULL
es_348,NULL
es_349,NULL
es_350,NULL
es_351,NULL
es_352,NULL
es_353,NULL
es_354,NULL
es_355,NULL
es_356,NULL
es_357,NULL
es_358,NULL
es_359,NULL
es_360,NULL
es_361,NULL
es_362,NULL
es_363,NULL
es_364,NULL
es_365,NULL
es_366,NULL
es_367,NULL
es_368,NULL
es_369,NULL
es_370,NULL
es_371,NULL
es_372,NULL
es_373,NULL
es_374,NULL
es_375,NULL
es_376,NULL
es_377,NULL
es_378,NULL
es_379,NULL
es_380,NULL
es_381,NULL
es_382,NULL
es_383,NULL
es_384,NULL
es_385,NULL
es_386,NULL
es_387,NULL
es_388,NULL
es_389,NULL
es_390,NULL
es_391,NULL
es_392,NULL
es_393,NULL
es_394,NULL
es_395,NULL
es_396,NULL
es_397,NULL
es_398,NULL
es_399,NULL
es_400,NULL
es_401,NULL
es_402,NULL
es_403,NULL
es_404,NULL
es_405,NULL
es_406,NULL
es_407,NULL
es_408,NULL
es_409,NULL
es_410,NULL
es_411,NULL
es_412,NULL
es_413,NULL
es_414,NULL
es_415,NULL
es_416,NULL
es_417,NULL
es_418,NULL
es_419,NULL
es_420,NULL
es_421,NULL
es_422,NULL
es_423,NULL
es_424,NULL
es_425,NULL
es_426,NULL
es_427,NULL
es_428,NULL
es_429,NULL
es_430,NULL
es_431,NULL
es_432,NULL
es_433,NULL
es_434,NULL
es_435,NULL
es_436,NULL
es_437,NULL
es_438,NULL
es_439,NULL
es_440,NULL
es_441,NULL
es_442,NULL
es_443,NULL
es_444,NULL
es_445,NULL
es_446,NULL
es_447,NULL
es_448,NULL
es_449,NULL
es_450,NULL
es_451,NULL
es_452,NULL
es_453,NULL
es_454,NULL
es_455,NULL
es_456,NULL
es_457,NULL
es_458,NULL
es_459,NULL
es_460,NULL
es_461,NULL
es_462,NULL
es_463,NULL
es_464,NULL
es_465,NULL
es_466,NULL
es_467,NULL
es_468,NULL
es_469,NULL
es_470,NULL
es_471,NULL
es_472,NULL
es_473,NULL
es_474,NULL
es_475,NULL
es_476,NULL
es_477,NULL
es_478,NULL
es_479,NULL
es_480,NULL
es_481,NULL
es_482,NULL
es_483,NULL
es_484,NULL
es_485,NULL
es_486,NULL
es_487,NULL
es_488,"Efecto(s) de conjunto: Transforma en un caballero de la muerte. PR -4, recuperación de PS -7"
es_489,"Efecto(s) de conjunto: Transforma en Bran. PR -4, recuperación de PS -7"
es_490,"Efecto(s) de conjunto: PR -3"
es_491,"Efecto(s) de conjunto: PR -3"
es_492,"Efecto(s) de conjunto: PR -1, PS +5"
es_493,"Efecto(s) de conjunto: PR -3"
es_494,"Efecto(s) de conjunto: PR -2, PS +10"
es_495,"Efecto(s) de conjunto: PM +50"
es_496,"Efecto(s) de conjunto: PR -3"
es_497,"Efecto(s) de conjunto: PR -2, RM +10"
es_498,"¡Con mi escudo y legión, serviré y protegeré a mi país!\nJuramento de caballero carmesí.\n Efecto(s) de conjunto: PR -2, RM +10"
es_499,"Hoja de esperanza de paz. "
es_500,"Un par de guanteletes de cuero fabricados por un artesano elfo."
es_501,"Equipar este yelmo permite usar encantamiento poderoso, crear arma mágica y detección."
es_502,"¡El misterioso cristal grabado con escrituras antiguas de elfos contiene sorprendentes poderes mágicos! \n Categoría: Habilidad de nivel 4 (clase) \n Efecto: Probabilidad de reducir la PR del objetivo un 50%% en función de tu propio nivel.  \n Requisito de aprendizaje: \n Elfo: Nivel 40"
es_503,"Es un bastón horrible que puede confundir a las personas. Beleth experimentó la tentación del bastón cuando practicaba magia oscura en secreto y se volvió extremadamente malvado. Aumentará la recuperación de PM.  "
es_504,"Para luchar contra la invasión de los orcos, el maestro herrero elfo encontró este material precioso en la colina del Draco y consiguió forjar el Perforador de malla, que inflige daño adicional a los no muertos."
es_505,"Pergamino misterioso con un extraordinario poder que puede fortalecer objetos de fuego. "
es_506,"Crujiente, delicioso y nutritivo, y mejora la circulación sanguínea después de comerlo. "
es_507,"Las botas de aventuras fantásticas permiten respirar con libertad debajo del agua."
es_508,"Un farol normal que puede iluminar grandes áreas."
es_509," La capa está hecha de piel de aceite que la hace extremadamente duradera."
es_510,"El tomo real contiene los registros del conocimiento de todos los reyes. \n Categoría: Habilidad de nivel 1 (clase) \n Efecto: Invoca miembros del mismo gremio a tu posición actual. \n Requisito de aprendizaje: \n Real: Nivel 30 "
es_511,"Una llave de cobre."
es_512,"Esmeralda de alta calidad."
es_513,"Una fruta con forma curva y pulpa suave. Te permite aliviar la presión y mantener la calma. "
es_514,"Collar de mascota para mascotas domesticadas."
es_515,"Aumenta eternamente tu constitución después de usarlo."
es_516,"El anillo mágico especial con el corazón azul del agua aumenta la defensa contra los ataques de agua cuando se lleva puesto."
es_517,"Zafiro perfecto."
es_518,"Diamante ordinario."
es_519,"La daga con la bendición de la magia de la suerte tiene la probabilidad de infligir gran daño al objetivo."
es_520,"Este raro registro de mago tiene propiedades mágicas. \n Categoría: Habilidad de nivel 2 (clase) \n Efecto: Resucita al objetivo muerto y recupera por completo los PS del mismo. \n Requisito de aprendizaje: \n Mago: Nivel 32"
es_521,"Las piedras de cristal provienen de la bendición de la Diosa de la Luna, que posee atributos de agua. \n Categoría: Habilidad de nivel 5 (clase) \n Efecto: Tiene una probabilidad de reducir en un 50%% el efecto de curación de un objetivo durante un tiempo. \n Requisito de aprendizaje: \n Mago: Nivel 50"
es_522,"Un yelmo de hierro ordinario."
es_523,"Un hacha de plata refinada. Inflige daño adicional a los no muertos."
es_524,"Aunque Camelot ya no existe, la gente sigue teniendo esperanza de encontrar una nueva era para el reino."
es_525,"Esta antigua escritura de mago rara tiene poderes mágicos. \n Categoría: Habilidad de nivel 2 (clase) \n Efecto: Resucita a los muertos y recupera por completo sus PS. \n Requisito de aprendizaje: \n Mago: Nivel 32 "
es_526,"Una vela ordinaria que ilumina un área pequeña"
es_527,"El deslumbrante y brillante anillo de oro aumenta la RM cuando se lleva puesto. "
es_528,"Vino de fruta con un sabor añejo y puro, elaborado a través de un proceso natural de fermentación. "
es_529,"El cristal de viento recibió las bendiciones de la Diosa de la Luna, lo que le otorga ágiles atributos de viento. \n Categoría: Habilidad de nivel 4 (clase) \n Efecto: Aumenta la frecuencia de impacto de ataques largos en 2 puntos y el daño de ataques largos en 3 puntos para ti y los miembros del equipo. \n Requisito de aprendizaje: \n Elfo: Nivel 40"
es_530,"La flecha elaborada a partir de los diseños ancestrales."
es_531,"Bafomet cayó en la oscuridad cuando practicaba magia oscura. Mientras se transformaba, se cortó los cuernos de su cabeza y los convirtió en un bastón. Se podría lanzar hechizos después de equipar este objeto."
es_532,"Una alabarda poderosa. "
es_533,"Galahad ha muerto. Se ha convertido en el caballero de la muerte con el yelmo de colmillos.\n Efecto(s) de conjunto: Transforma en un caballero de la muerte. PR -4, recuperación de PS -7"
